date,home_team,away_team,home_goals,away_goals,competition,season,b365h,b365d,b365a,psh,psd,psa
2019-05-26,Roma,Parma,2.0,1.0,I1,2018-2019,,,,,,
2019-05-26,Inter,Empoli,2.0,1.0,I1,2018-2019,,,,,,
2019-08-09,Monaco,Lyon,0.0,3.0,F1,2019-2020,3.0,3.3,2.37,2.95,3.57,2.43
2019-08-09,Monaco,Lyon,0.0,3.0,F1,2019-2020,3.0,3.3,2.37,2.95,3.57,2.43
2019-08-09,Liverpool,Norwich,4.0,1.0,E0,2019-2020,,,,,,
2019-08-10,Tottenham,Aston Villa,3.0,1.0,E0,2019-2020,,,,,,
2019-08-10,West Ham,Man City,0.0,5.0,E0,2019-2020,,,,,,
2019-08-10,Marseille,Reims,0.0,2.0,F1,2019-2020,1.66,3.5,6.0,1.65,3.82,6.06
2019-08-10,Marseille,Reims,0.0,2.0,F1,2019-2020,1.66,3.5,6.0,1.65,3.82,6.06
2019-08-10,Burnley,Southampton,3.0,0.0,E0,2019-2020,,,,,,
2019-08-10,Bournemouth,Sheffield United,1.0,1.0,E0,2019-2020,,,,,,
2019-08-10,Watford,Brighton,0.0,3.0,E0,2019-2020,,,,,,
2019-08-10,Nice,Amiens,2.0,1.0,F1,2019-2020,2.2,3.0,3.8,2.2,3.01,4.11
2019-08-10,Nice,Amiens,2.0,1.0,F1,2019-2020,2.2,3.0,3.8,2.2,3.01,4.11
2019-08-10,Crystal Palace,Everton,0.0,0.0,E0,2019-2020,,,,,,
2019-08-10,Dijon,St Etienne,1.0,2.0,F1,2019-2020,,,,,,
2019-08-10,Montpellier,Rennes,0.0,1.0,F1,2019-2020,2.25,3.1,3.5,2.32,3.28,3.4
2019-08-10,Montpellier,Rennes,0.0,1.0,F1,2019-2020,2.25,3.1,3.5,2.32,3.28,3.4
2019-08-10,Angers,Bordeaux,3.0,1.0,F1,2019-2020,2.37,3.1,3.2,2.34,3.29,3.35
2019-08-10,Angers,Bordeaux,3.0,1.0,F1,2019-2020,2.37,3.1,3.2,2.34,3.29,3.35
2019-08-10,Brest,Toulouse,1.0,1.0,F1,2019-2020,2.37,3.2,3.1,2.42,3.33,3.17
2019-08-10,Brest,Toulouse,1.0,1.0,F1,2019-2020,2.37,3.2,3.1,2.42,3.33,3.17
2019-08-11,Man United,Chelsea,4.0,0.0,E0,2019-2020,,,,,,
2019-08-11,Leicester,Wolves,0.0,0.0,E0,2019-2020,,,,,,
2019-08-11,Newcastle,Arsenal,0.0,1.0,E0,2019-2020,,,,,,
2019-08-11,Paris SG,Nimes,3.0,0.0,F1,2019-2020,,,,,,
2019-08-11,Strasbourg,Metz,1.0,1.0,F1,2019-2020,2.05,3.2,4.0,2.07,3.3,4.11
2019-08-11,Strasbourg,Metz,1.0,1.0,F1,2019-2020,2.05,3.2,4.0,2.07,3.3,4.11
2019-08-11,Lille,Nantes,2.0,1.0,F1,2019-2020,1.95,3.3,4.2,1.99,3.14,4.84
2019-08-11,Lille,Nantes,2.0,1.0,F1,2019-2020,1.95,3.3,4.2,1.99,3.14,4.84
2019-08-16,Bayern Munich,Hertha,2.0,2.0,D1,2019-2020,,,,,,
2019-08-16,Ath Bilbao,Barcelona,1.0,0.0,SP1,2019-2020,,,,,,
2019-08-16,Lyon,Angers,6.0,0.0,F1,2019-2020,1.5,4.33,6.0,1.51,4.51,6.74
2019-08-16,Lyon,Angers,6.0,0.0,F1,2019-2020,1.5,4.33,6.0,1.51,4.51,6.74
2019-08-17,Arsenal,Burnley,2.0,1.0,E0,2019-2020,,,,,,
2019-08-17,Aston Villa,Bournemouth,1.0,2.0,E0,2019-2020,,,,,,
2019-08-17,Brighton,West Ham,1.0,1.0,E0,2019-2020,,,,,,
2019-08-17,Everton,Watford,1.0,0.0,E0,2019-2020,,,,,,
2019-08-17,Norwich,Newcastle,3.0,1.0,E0,2019-2020,,,,,,
2019-08-17,Southampton,Liverpool,1.0,2.0,E0,2019-2020,,,,,,
2019-08-17,Man City,Tottenham,2.0,2.0,E0,2019-2020,,,,,,
2019-08-17,Dortmund,Augsburg,5.0,1.0,D1,2019-2020,1.2,7.0,13.0,1.23,6.76,13.52
2019-08-17,Dortmund,Augsburg,5.0,1.0,D1,2019-2020,1.2,7.0,13.0,1.23,6.76,13.52
2019-08-17,Toulouse,Dijon,1.0,0.0,F1,2019-2020,2.1,3.1,4.0,2.02,3.49,4.03
2019-08-17,Toulouse,Dijon,1.0,0.0,F1,2019-2020,2.1,3.1,4.0,2.02,3.49,4.03
2019-08-17,Metz,Monaco,3.0,0.0,F1,2019-2020,3.0,3.2,2.5,3.05,3.15,2.6
2019-08-17,Metz,Monaco,3.0,0.0,F1,2019-2020,3.0,3.2,2.5,3.05,3.15,2.6
2019-08-17,Nimes,Nice,1.0,2.0,F1,2019-2020,2.1,3.3,3.6,2.15,3.45,3.63
2019-08-17,Nimes,Nice,1.0,2.0,F1,2019-2020,2.1,3.3,3.6,2.15,3.45,3.63
2019-08-17,Nantes,Marseille,0.0,0.0,F1,2019-2020,2.6,3.1,2.9,2.62,3.16,3.01
2019-08-17,Nantes,Marseille,0.0,0.0,F1,2019-2020,2.6,3.1,2.9,2.62,3.16,3.01
2019-08-17,Celta,Real Madrid,1.0,3.0,SP1,2019-2020,,,,,,
2019-08-17,Valencia,Sociedad,1.0,1.0,SP1,2019-2020,1.66,3.75,5.5,1.68,3.94,5.47
2019-08-17,Valencia,Sociedad,1.0,1.0,SP1,2019-2020,1.66,3.75,5.5,1.68,3.94,5.47
2019-08-17,Mallorca,Eibar,2.0,1.0,SP1,2019-2020,2.8,3.2,2.6,2.98,3.14,2.66
2019-08-17,Mallorca,Eibar,2.0,1.0,SP1,2019-2020,2.8,3.2,2.6,2.98,3.14,2.66
2019-08-17,Bordeaux,Montpellier,1.0,1.0,F1,2019-2020,2.62,3.0,3.0,2.79,3.0,2.96
2019-08-17,Bordeaux,Montpellier,1.0,1.0,F1,2019-2020,2.62,3.0,3.0,2.79,3.0,2.96
2019-08-17,Leganes,Osasuna,0.0,1.0,SP1,2019-2020,,,,,,
2019-08-17,M'gladbach,Schalke 04,0.0,0.0,D1,2019-2020,,,,,,
2019-08-17,Wolfsburg,FC Koln,2.0,1.0,D1,2019-2020,,,,,,
2019-08-17,Werder Bremen,Fortuna Dusseldorf,1.0,3.0,D1,2019-2020,,,,,,
2019-08-17,Leverkusen,Paderborn,3.0,2.0,D1,2019-2020,,,,,,
2019-08-17,Freiburg,Mainz,3.0,0.0,D1,2019-2020,,,,,,
2019-08-17,Villarreal,Granada,4.0,4.0,SP1,2019-2020,1.6,3.8,6.5,1.62,3.99,6.13
2019-08-17,Villarreal,Granada,4.0,4.0,SP1,2019-2020,1.6,3.8,6.5,1.62,3.99,6.13
2019-08-17,Amiens,Lille,1.0,0.0,F1,2019-2020,3.3,3.1,2.37,3.3,3.15,2.44
2019-08-17,Amiens,Lille,1.0,0.0,F1,2019-2020,3.3,3.1,2.37,3.3,3.15,2.44
2019-08-18,Espanol,Sevilla,0.0,2.0,SP1,2019-2020,3.2,3.3,2.3,3.13,3.56,2.33
2019-08-18,Espanol,Sevilla,0.0,2.0,SP1,2019-2020,3.2,3.3,2.3,3.13,3.56,2.33
2019-08-18,Ath Madrid,Getafe,1.0,0.0,SP1,2019-2020,,,,,,
2019-08-18,St Etienne,Brest,1.0,1.0,F1,2019-2020,,,,,,
2019-08-18,Reims,Strasbourg,0.0,0.0,F1,2019-2020,2.0,3.2,4.0,2.07,3.21,4.25
2019-08-18,Reims,Strasbourg,0.0,0.0,F1,2019-2020,2.0,3.2,4.0,2.07,3.21,4.25
2019-08-18,Rennes,Paris SG,2.0,1.0,F1,2019-2020,,,,,,
2019-08-18,Betis,Valladolid,1.0,2.0,SP1,2019-2020,,,,,,
2019-08-18,Union Berlin,RB Leipzig,0.0,4.0,D1,2019-2020,,,,,,
2019-08-18,Ein Frankfurt,Hoffenheim,1.0,0.0,D1,2019-2020,,,,,,
2019-08-18,Sheffield United,Crystal Palace,1.0,0.0,E0,2019-2020,,,,,,
2019-08-18,Chelsea,Leicester,1.0,1.0,E0,2019-2020,,,,,,
2019-08-18,Alaves,Levante,1.0,0.0,SP1,2019-2020,,,,,,
2019-08-19,Wolves,Man United,1.0,1.0,E0,2019-2020,,,,,,
2019-08-23,FC Koln,Dortmund,1.0,3.0,D1,2019-2020,,,,,,
2019-08-23,Levante,Villarreal,2.0,1.0,SP1,2019-2020,2.55,3.4,2.62,2.64,3.67,2.64
2019-08-23,Levante,Villarreal,2.0,1.0,SP1,2019-2020,2.55,3.4,2.62,2.64,3.67,2.64
2019-08-23,Aston Villa,Everton,2.0,0.0,E0,2019-2020,,,,,,
2019-08-23,Granada,Sevilla,0.0,1.0,SP1,2019-2020,3.6,3.6,1.95,4.07,3.68,1.96
2019-08-23,Granada,Sevilla,0.0,1.0,SP1,2019-2020,3.6,3.6,1.95,4.07,3.68,1.96
2019-08-24,Watford,West Ham,1.0,3.0,E0,2019-2020,,,,,,
2019-08-24,Parma,Juventus,0.0,1.0,I1,2019-2020,9.0,5.25,1.33,10.96,5.28,1.33
2019-08-24,Parma,Juventus,0.0,1.0,I1,2019-2020,9.0,5.25,1.33,10.96,5.28,1.33
2019-08-24,Hoffenheim,Werder Bremen,3.0,2.0,D1,2019-2020,,,,,,
2019-08-24,Mainz,M'gladbach,1.0,3.0,D1,2019-2020,,,,,,
2019-08-24,Paderborn,Freiburg,1.0,3.0,D1,2019-2020,2.37,3.5,2.9,2.38,3.7,2.95
2019-08-24,Paderborn,Freiburg,1.0,3.0,D1,2019-2020,2.37,3.5,2.9,2.38,3.7,2.95
2019-08-24,Schalke 04,Bayern Munich,0.0,3.0,D1,2019-2020,,,,,,
2019-08-24,Osasuna,Eibar,0.0,0.0,SP1,2019-2020,2.5,3.2,2.9,2.56,3.13,3.13
2019-08-24,Osasuna,Eibar,0.0,0.0,SP1,2019-2020,2.5,3.2,2.9,2.56,3.13,3.13
2019-08-24,Real Madrid,Valladolid,1.0,1.0,SP1,2019-2020,1.2,6.5,13.0,1.2,7.6,13.9
2019-08-24,Real Madrid,Valladolid,1.0,1.0,SP1,2019-2020,1.2,6.5,13.0,1.2,7.6,13.9
2019-08-24,Celta,Valencia,1.0,0.0,SP1,2019-2020,,,,,,
2019-08-24,Getafe,Ath Bilbao,1.0,1.0,SP1,2019-2020,,,,,,
2019-08-24,Fiorentina,Napoli,3.0,4.0,I1,2019-2020,4.75,3.75,1.72,5.12,3.71,1.77
2019-08-24,Fiorentina,Napoli,3.0,4.0,I1,2019-2020,4.75,3.75,1.72,5.12,3.71,1.77
2019-08-24,Liverpool,Arsenal,3.0,1.0,E0,2019-2020,,,,,,
2019-08-24,Dijon,Bordeaux,0.0,2.0,F1,2019-2020,2.62,3.1,2.8,2.71,3.36,2.75
2019-08-24,Dijon,Bordeaux,0.0,2.0,F1,2019-2020,2.62,3.1,2.8,2.71,3.36,2.75
2019-08-24,Fortuna Dusseldorf,Leverkusen,1.0,3.0,D1,2019-2020,,,,,,
2019-08-24,Augsburg,Union Berlin,1.0,1.0,D1,2019-2020,,,,,,
2019-08-24,Amiens,Nantes,1.0,2.0,F1,2019-2020,2.6,3.1,2.8,2.77,3.09,2.91
2019-08-24,Amiens,Nantes,1.0,2.0,F1,2019-2020,2.6,3.1,2.8,2.77,3.09,2.91
2019-08-24,Angers,Metz,3.0,0.0,F1,2019-2020,2.1,3.25,3.75,2.18,3.2,3.88
2019-08-24,Angers,Metz,3.0,0.0,F1,2019-2020,2.1,3.25,3.75,2.18,3.2,3.88
2019-08-24,Brest,Reims,1.0,0.0,F1,2019-2020,2.7,3.0,2.87,2.71,3.13,2.93
2019-08-24,Brest,Reims,1.0,0.0,F1,2019-2020,2.7,3.0,2.87,2.71,3.13,2.93
2019-08-24,Norwich,Chelsea,2.0,3.0,E0,2019-2020,,,,,,
2019-08-24,Brighton,Southampton,0.0,2.0,E0,2019-2020,,,,,,
2019-08-24,Man United,Crystal Palace,1.0,2.0,E0,2019-2020,,,,,,
2019-08-24,Sheffield United,Leicester,1.0,2.0,E0,2019-2020,,,,,,
2019-08-25,Strasbourg,Rennes,0.0,2.0,F1,2019-2020,2.75,3.1,2.7,2.73,3.16,2.89
2019-08-25,Strasbourg,Rennes,0.0,2.0,F1,2019-2020,2.75,3.1,2.7,2.73,3.16,2.89
2019-08-25,Verona,Bologna,1.0,1.0,I1,2019-2020,,,,,,
2019-08-25,Torino,Sassuolo,2.0,1.0,I1,2019-2020,1.85,3.5,4.33,1.93,3.52,4.42
2019-08-25,Torino,Sassuolo,2.0,1.0,I1,2019-2020,1.85,3.5,4.33,1.93,3.52,4.42
2019-08-25,Spal,Atalanta,2.0,3.0,I1,2019-2020,,,,,,
2019-08-25,Sampdoria,Lazio,0.0,3.0,I1,2019-2020,3.5,3.4,2.05,3.75,3.37,2.15
2019-08-25,Sampdoria,Lazio,0.0,3.0,I1,2019-2020,3.5,3.4,2.05,3.75,3.37,2.15
2019-08-25,Paris SG,Toulouse,4.0,0.0,F1,2019-2020,,,,,,
2019-08-25,Barcelona,Betis,5.0,2.0,SP1,2019-2020,,,,,,
2019-08-25,Monaco,Nimes,2.0,2.0,F1,2019-2020,1.6,3.8,6.0,1.63,4.23,5.47
2019-08-25,Monaco,Nimes,2.0,2.0,F1,2019-2020,1.6,3.8,6.0,1.63,4.23,5.47
2019-08-25,Cagliari,Brescia,0.0,1.0,I1,2019-2020,1.83,3.6,4.33,1.83,3.77,4.57
2019-08-25,Cagliari,Brescia,0.0,1.0,I1,2019-2020,1.83,3.6,4.33,1.83,3.77,4.57
2019-08-25,Roma,Genoa,3.0,3.0,I1,2019-2020,,,,,,
2019-08-25,Udinese,Milan,1.0,0.0,I1,2019-2020,,,,,,
2019-08-25,Tottenham,Newcastle,0.0,1.0,E0,2019-2020,,,,,,
2019-08-25,Wolves,Burnley,1.0,1.0,E0,2019-2020,,,,,,
2019-08-25,Hertha,Wolfsburg,0.0,3.0,D1,2019-2020,,,,,,
2019-08-25,Alaves,Espanol,0.0,0.0,SP1,2019-2020,,,,,,
2019-08-25,Mallorca,Sociedad,0.0,1.0,SP1,2019-2020,3.1,3.1,2.4,3.12,3.29,2.47
2019-08-25,Mallorca,Sociedad,0.0,1.0,SP1,2019-2020,3.1,3.1,2.4,3.12,3.29,2.47
2019-08-25,Bournemouth,Man City,1.0,3.0,E0,2019-2020,,,,,,
2019-08-25,RB Leipzig,Ein Frankfurt,2.0,1.0,D1,2019-2020,,,,,,
2019-08-25,Leganes,Ath Madrid,0.0,1.0,SP1,2019-2020,,,,,,
2019-08-26,Inter,Lecce,4.0,0.0,I1,2019-2020,,,,,,
2019-08-27,Montpellier,Lyon,1.0,0.0,F1,2019-2020,3.6,3.4,2.05,3.7,3.6,2.08
2019-08-27,Montpellier,Lyon,1.0,0.0,F1,2019-2020,3.6,3.4,2.05,3.7,3.6,2.08
2019-08-28,Lille,St Etienne,3.0,0.0,F1,2019-2020,,,,,,
2019-08-28,Nice,Marseille,1.0,2.0,F1,2019-2020,3.0,3.2,2.4,3.1,3.26,2.5
2019-08-28,Nice,Marseille,1.0,2.0,F1,2019-2020,3.0,3.2,2.4,3.1,3.26,2.5
2019-08-30,Metz,Paris SG,0.0,2.0,F1,2019-2020,,,,,,
2019-08-30,Sevilla,Celta,1.0,1.0,SP1,2019-2020,,,,,,
2019-08-30,M'gladbach,RB Leipzig,1.0,3.0,D1,2019-2020,,,,,,
2019-08-30,Bologna,Spal,1.0,0.0,I1,2019-2020,,,,,,
2019-08-30,Ath Bilbao,Sociedad,2.0,0.0,SP1,2019-2020,,,,,,
2019-08-31,Toulouse,Amiens,2.0,0.0,F1,2019-2020,2.05,3.0,4.2,2.17,3.22,3.87
2019-08-31,Toulouse,Amiens,2.0,0.0,F1,2019-2020,2.05,3.0,4.2,2.17,3.22,3.87
2019-08-31,Nimes,Brest,3.0,0.0,F1,2019-2020,2.0,3.25,4.2,2.11,3.41,3.82
2019-08-31,Nimes,Brest,3.0,0.0,F1,2019-2020,2.0,3.25,4.2,2.11,3.41,3.82
2019-08-31,Angers,Dijon,2.0,0.0,F1,2019-2020,1.7,3.6,5.0,1.71,3.93,5.18
2019-08-31,Angers,Dijon,2.0,0.0,F1,2019-2020,1.7,3.6,5.0,1.71,3.93,5.18
2019-08-31,Lyon,Bordeaux,1.0,1.0,F1,2019-2020,1.36,5.0,8.5,1.39,5.08,8.61
2019-08-31,Lyon,Bordeaux,1.0,1.0,F1,2019-2020,1.36,5.0,8.5,1.39,5.08,8.61
2019-08-31,Schalke 04,Hertha,3.0,0.0,D1,2019-2020,,,,,,
2019-08-31,Leverkusen,Hoffenheim,0.0,0.0,D1,2019-2020,,,,,,
2019-08-31,Freiburg,FC Koln,1.0,2.0,D1,2019-2020,,,,,,
2019-08-31,Bayern Munich,Mainz,6.0,1.0,D1,2019-2020,,,,,,
2019-08-31,Juventus,Napoli,4.0,3.0,I1,2019-2020,1.95,3.4,4.2,2.0,3.36,4.35
2019-08-31,Juventus,Napoli,4.0,3.0,I1,2019-2020,1.95,3.4,4.2,2.0,3.36,4.35
2019-08-31,Milan,Brescia,1.0,0.0,I1,2019-2020,,,,,,
2019-08-31,Wolfsburg,Paderborn,1.0,1.0,D1,2019-2020,,,,,,
2019-08-31,Union Berlin,Dortmund,3.0,1.0,D1,2019-2020,,,,,,
2019-08-31,Nantes,Montpellier,1.0,0.0,F1,2019-2020,2.1,3.1,3.75,2.29,3.07,3.73
2019-08-31,Nantes,Montpellier,1.0,0.0,F1,2019-2020,2.1,3.1,3.75,2.29,3.07,3.73
2019-08-31,Betis,Leganes,2.0,1.0,SP1,2019-2020,,,,,,
2019-08-31,Southampton,Man United,1.0,1.0,E0,2019-2020,,,,,,
2019-08-31,Chelsea,Sheffield United,2.0,2.0,E0,2019-2020,,,,,,
2019-08-31,Getafe,Alaves,1.0,1.0,SP1,2019-2020,,,,,,
2019-08-31,Osasuna,Barcelona,2.0,2.0,SP1,2019-2020,10.0,5.0,1.33,9.99,4.92,1.37
2019-08-31,Osasuna,Barcelona,2.0,2.0,SP1,2019-2020,10.0,5.0,1.33,9.99,4.92,1.37
2019-08-31,Crystal Palace,Aston Villa,1.0,0.0,E0,2019-2020,,,,,,
2019-08-31,Leicester,Bournemouth,3.0,1.0,E0,2019-2020,,,,,,
2019-08-31,Man City,Brighton,4.0,0.0,E0,2019-2020,,,,,,
2019-08-31,Newcastle,Watford,1.0,1.0,E0,2019-2020,,,,,,
2019-08-31,West Ham,Norwich,2.0,0.0,E0,2019-2020,,,,,,
2019-08-31,Levante,Valladolid,2.0,0.0,SP1,2019-2020,2.0,3.5,3.75,2.03,3.65,3.82
2019-08-31,Levante,Valladolid,2.0,0.0,SP1,2019-2020,2.0,3.5,3.75,2.03,3.65,3.82
2019-08-31,Burnley,Liverpool,0.0,3.0,E0,2019-2020,,,,,,
2019-09-01,Ath Madrid,Eibar,3.0,2.0,SP1,2019-2020,,,,,,
2019-09-01,Espanol,Granada,0.0,3.0,SP1,2019-2020,2.05,3.3,4.0,2.13,3.19,4.03
2019-09-01,Espanol,Granada,0.0,3.0,SP1,2019-2020,2.05,3.3,4.0,2.13,3.19,4.03
2019-09-01,Villarreal,Real Madrid,2.0,2.0,SP1,2019-2020,3.6,4.0,1.9,3.85,4.24,1.88
2019-09-01,Villarreal,Real Madrid,2.0,2.0,SP1,2019-2020,3.6,4.0,1.9,3.85,4.24,1.88
2019-09-01,Ein Frankfurt,Fortuna Dusseldorf,2.0,1.0,D1,2019-2020,,,,,,
2019-09-01,Atalanta,Torino,2.0,3.0,I1,2019-2020,1.57,4.0,5.75,1.63,4.29,5.41
2019-09-01,Atalanta,Torino,2.0,3.0,I1,2019-2020,1.57,4.0,5.75,1.63,4.29,5.41
2019-09-01,Cagliari,Inter,1.0,2.0,I1,2019-2020,,,,,,
2019-09-01,Genoa,Fiorentina,2.0,1.0,I1,2019-2020,2.62,3.3,2.75,2.56,3.59,2.78
2019-09-01,Genoa,Fiorentina,2.0,1.0,I1,2019-2020,2.62,3.3,2.75,2.56,3.59,2.78
2019-09-01,Sassuolo,Sampdoria,4.0,1.0,I1,2019-2020,2.25,3.4,3.2,2.29,3.53,3.24
2019-09-01,Sassuolo,Sampdoria,4.0,1.0,I1,2019-2020,2.25,3.4,3.2,2.29,3.53,3.24
2019-09-01,Udinese,Parma,1.0,3.0,I1,2019-2020,2.05,3.4,3.75,2.04,3.38,4.12
2019-09-01,Udinese,Parma,1.0,3.0,I1,2019-2020,2.05,3.4,3.75,2.04,3.38,4.12
2019-09-01,Werder Bremen,Augsburg,3.0,2.0,D1,2019-2020,,,,,,
2019-09-01,Lazio,Roma,1.0,1.0,I1,2019-2020,,,,,,
2019-09-01,Lecce,Verona,0.0,1.0,I1,2019-2020,,,,,,
2019-09-01,Valencia,Mallorca,2.0,0.0,SP1,2019-2020,1.4,4.75,8.0,1.42,4.67,8.74
2019-09-01,Valencia,Mallorca,2.0,0.0,SP1,2019-2020,1.4,4.75,8.0,1.42,4.67,8.74
2019-09-01,Arsenal,Tottenham,2.0,2.0,E0,2019-2020,,,,,,
2019-09-01,Everton,Wolves,3.0,2.0,E0,2019-2020,,,,,,
2019-09-01,Marseille,St Etienne,1.0,0.0,F1,2019-2020,,,,,,
2019-09-01,Strasbourg,Monaco,2.0,2.0,F1,2019-2020,2.7,3.2,2.75,2.7,3.25,2.85
2019-09-01,Strasbourg,Monaco,2.0,2.0,F1,2019-2020,2.7,3.2,2.75,2.7,3.25,2.85
2019-09-01,Rennes,Nice,1.0,2.0,F1,2019-2020,1.72,3.5,5.5,1.72,3.59,5.81
2019-09-01,Rennes,Nice,1.0,2.0,F1,2019-2020,1.72,3.5,5.5,1.72,3.59,5.81
2019-09-01,Reims,Lille,2.0,0.0,F1,2019-2020,2.87,2.87,2.8,2.95,3.01,2.79
2019-09-01,Reims,Lille,2.0,0.0,F1,2019-2020,2.87,2.87,2.8,2.95,3.01,2.79
2019-09-13,Amiens,Lyon,2.0,2.0,F1,2019-2020,5.0,3.75,1.72,5.18,3.77,1.75
2019-09-13,Amiens,Lyon,2.0,2.0,F1,2019-2020,5.0,3.75,1.72,5.18,3.77,1.75
2019-09-13,Lille,Angers,2.0,1.0,F1,2019-2020,1.95,3.2,4.5,1.99,3.33,4.47
2019-09-13,Lille,Angers,2.0,1.0,F1,2019-2020,1.95,3.2,4.5,1.99,3.33,4.47
2019-09-13,Fortuna Dusseldorf,Wolfsburg,1.0,1.0,D1,2019-2020,,,,,,
2019-09-13,Mallorca,Ath Bilbao,0.0,0.0,SP1,2019-2020,,,,,,
2019-09-14,Liverpool,Newcastle,3.0,1.0,E0,2019-2020,,,,,,
2019-09-14,Dortmund,Leverkusen,4.0,0.0,D1,2019-2020,,,,,,
2019-09-14,Augsburg,Ein Frankfurt,2.0,1.0,D1,2019-2020,,,,,,
2019-09-14,Sheffield United,Southampton,0.0,1.0,E0,2019-2020,,,,,,
2019-09-14,Norwich,Man City,3.0,2.0,E0,2019-2020,,,,,,
2019-09-14,Barcelona,Valencia,5.0,2.0,SP1,2019-2020,1.44,4.75,7.0,1.47,4.69,7.06
2019-09-14,Barcelona,Valencia,5.0,2.0,SP1,2019-2020,1.44,4.75,7.0,1.47,4.69,7.06
2019-09-14,Inter,Udinese,1.0,0.0,I1,2019-2020,,,,,,
2019-09-14,Leganes,Villarreal,0.0,3.0,SP1,2019-2020,,,,,,
2019-09-14,Real Madrid,Levante,3.0,2.0,SP1,2019-2020,1.22,6.5,12.0,1.25,6.85,11.04
2019-09-14,Real Madrid,Levante,3.0,2.0,SP1,2019-2020,1.22,6.5,12.0,1.25,6.85,11.04
2019-09-14,FC Koln,M'gladbach,0.0,1.0,D1,2019-2020,,,,,,
2019-09-14,Napoli,Sampdoria,2.0,0.0,I1,2019-2020,1.25,6.5,10.0,1.28,6.47,9.97
2019-09-14,Napoli,Sampdoria,2.0,0.0,I1,2019-2020,1.25,6.5,10.0,1.28,6.47,9.97
2019-09-14,Fiorentina,Juventus,0.0,0.0,I1,2019-2020,4.75,3.8,1.72,5.26,3.94,1.7
2019-09-14,Fiorentina,Juventus,0.0,0.0,I1,2019-2020,4.75,3.8,1.72,5.26,3.94,1.7
2019-09-14,Wolves,Chelsea,2.0,5.0,E0,2019-2020,,,,,,
2019-09-14,Sociedad,Ath Madrid,2.0,0.0,SP1,2019-2020,,,,,,
2019-09-14,Mainz,Hertha,2.0,1.0,D1,2019-2020,,,,,,
2019-09-14,Man United,Leicester,1.0,0.0,E0,2019-2020,,,,,,
2019-09-14,RB Leipzig,Bayern Munich,1.0,1.0,D1,2019-2020,3.8,4.0,1.85,3.78,4.27,1.88
2019-09-14,RB Leipzig,Bayern Munich,1.0,1.0,D1,2019-2020,3.8,4.0,1.85,3.78,4.27,1.88
2019-09-14,Brighton,Burnley,1.0,1.0,E0,2019-2020,,,,,,
2019-09-14,Tottenham,Crystal Palace,4.0,0.0,E0,2019-2020,,,,,,
2019-09-14,Paris SG,Strasbourg,1.0,0.0,F1,2019-2020,,,,,,
2019-09-14,Bordeaux,Metz,2.0,0.0,F1,2019-2020,1.85,3.3,4.75,1.83,3.56,4.88
2019-09-14,Bordeaux,Metz,2.0,0.0,F1,2019-2020,1.85,3.3,4.75,1.83,3.56,4.88
2019-09-14,Brest,Rennes,0.0,0.0,F1,2019-2020,3.3,3.3,2.25,3.3,3.2,2.41
2019-09-14,Brest,Rennes,0.0,0.0,F1,2019-2020,3.3,3.3,2.25,3.3,3.2,2.41
2019-09-14,Dijon,Nimes,0.0,0.0,F1,2019-2020,2.7,3.3,2.62,2.76,3.44,2.65
2019-09-14,Dijon,Nimes,0.0,0.0,F1,2019-2020,2.7,3.3,2.62,2.76,3.44,2.65
2019-09-14,Union Berlin,Werder Bremen,1.0,2.0,D1,2019-2020,,,,,,
2019-09-14,Montpellier,Nice,2.0,1.0,F1,2019-2020,2.0,3.5,3.75,1.93,3.35,4.73
2019-09-14,Montpellier,Nice,2.0,1.0,F1,2019-2020,2.0,3.5,3.75,1.93,3.35,4.73
2019-09-15,Nantes,Reims,1.0,0.0,F1,2019-2020,2.05,3.1,4.0,2.2,2.98,4.18
2019-09-15,Nantes,Reims,1.0,0.0,F1,2019-2020,2.05,3.1,4.0,2.2,2.98,4.18
2019-09-15,St Etienne,Toulouse,2.0,2.0,F1,2019-2020,,,,,,
2019-09-15,Monaco,Marseille,3.0,4.0,F1,2019-2020,2.4,3.6,2.8,2.41,3.69,2.91
2019-09-15,Monaco,Marseille,3.0,4.0,F1,2019-2020,2.4,3.6,2.8,2.41,3.69,2.91
2019-09-15,Valladolid,Osasuna,1.0,1.0,SP1,2019-2020,2.15,3.1,3.75,2.27,3.05,3.84
2019-09-15,Valladolid,Osasuna,1.0,1.0,SP1,2019-2020,2.15,3.1,3.75,2.27,3.05,3.84
2019-09-15,Eibar,Espanol,1.0,2.0,SP1,2019-2020,2.0,3.3,4.0,1.97,3.39,4.42
2019-09-15,Eibar,Espanol,1.0,2.0,SP1,2019-2020,2.0,3.3,4.0,1.97,3.39,4.42
2019-09-15,Betis,Getafe,1.0,1.0,SP1,2019-2020,,,,,,
2019-09-15,Paderborn,Schalke 04,1.0,5.0,D1,2019-2020,,,,,,
2019-09-15,Alaves,Sevilla,0.0,1.0,SP1,2019-2020,,,,,,
2019-09-15,Genoa,Atalanta,1.0,2.0,I1,2019-2020,3.4,3.8,2.0,3.33,3.92,2.11
2019-09-15,Genoa,Atalanta,1.0,2.0,I1,2019-2020,3.4,3.8,2.0,3.33,3.92,2.11
2019-09-15,Brescia,Bologna,3.0,4.0,I1,2019-2020,3.0,3.3,2.4,3.12,3.34,2.44
